n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_word_ps,a_bry_ps,corr_ttr
8,7,3,3,6,4,0,15,0,3,8,1,6,3,0,7,1,1,1,1,2,1,1,0,1,0,2,3,1,1,1,0,1,1,25.0,12.583,0.49
0,3,0,1,1,1,0,3,1,0,2,0,1,1,0,4,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,18.0,6.0,0.5
0,5,0,0,1,0,0,4,0,0,1,4,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,19.0,2.0,0.324
1,3,3,3,1,4,0,6,4,1,4,10,8,1,0,3,1,1,1,1,2,1,1,0,1,1,1,2,1,1,1,0,1,1,26.5,5.0,0.389
3,8,2,5,1,5,3,11,0,2,9,0,4,3,0,8,0,1,1,1,1,1,1,1,1,0,1,4,0,1,1,0,2,0,21.333,16.167,0.619
3,11,4,4,2,5,0,16,2,1,8,16,22,2,0,7,2,1,1,1,2,1,1,0,1,1,1,5,1,1,1,0,1,1,21.0,7.474,0.552
5,2,2,2,0,1,1,5,1,0,8,2,5,0,0,4,1,1,1,1,1,0,1,1,1,1,0,4,1,1,0,0,1,1,9.75,7.5,0.566
10,11,6,6,3,6,0,12,5,3,11,0,8,4,1,10,0,1,1,1,2,1,1,0,1,1,2,4,0,1,1,1,2,0,19.0,13.6,0.508
15,27,16,18,9,28,1,53,1,3,33,3,27,7,0,26,2,1,1,1,3,1,1,1,1,1,2,10,1,1,1,0,1,1,33.625,19.344,0.56
2,3,1,1,2,2,0,7,0,1,4,0,2,1,0,5,0,1,1,1,1,1,1,0,1,0,1,2,0,1,1,0,2,0,31.0,29.0,0.508
2,3,0,1,0,0,0,2,0,0,4,1,2,0,0,1,0,1,1,0,1,0,0,0,1,0,0,4,1,1,0,0,1,0,8.0,5.0,0.707
11,9,4,2,2,7,0,18,0,1,8,3,10,2,2,6,0,1,1,1,1,1,1,0,1,0,1,4,1,1,1,1,2,0,27.333,8.333,0.469
2,2,0,3,0,2,0,5,0,0,4,1,7,2,0,3,3,1,1,0,2,0,1,0,1,0,0,3,1,1,1,0,1,1,34.0,18.0,0.485
17,10,8,14,4,6,0,15,1,4,21,2,17,2,0,20,4,1,1,1,2,1,1,0,1,1,2,7,1,1,1,0,1,1,14.5,6.5,0.528
7,9,5,7,2,10,0,18,1,7,11,1,12,3,0,16,0,1,1,1,3,1,1,0,1,1,2,5,1,1,1,0,2,0,12.111,5.333,0.61
4,3,1,0,1,1,0,3,0,0,3,1,1,0,0,4,0,1,1,1,0,1,1,0,1,0,0,3,1,1,0,0,1,0,22.0,9.0,0.603
1,2,0,2,1,1,0,2,0,0,3,0,2,0,0,1,0,1,1,0,2,1,1,0,1,0,0,2,0,1,0,0,1,0,15.0,17.0,0.913
5,17,11,13,7,12,1,26,4,5,35,6,23,3,0,27,1,1,1,1,2,1,1,1,1,1,2,10,1,1,1,0,3,1,16.333,8.967,0.707
0,0,2,1,1,0,1,0,0,0,4,0,0,1,0,3,0,0,0,1,1,1,0,1,0,0,0,4,0,0,1,0,1,0,13.0,9.0,0.981
0,4,2,5,1,4,0,7,0,0,9,1,2,2,0,5,0,0,1,1,2,1,1,0,1,0,0,4,1,1,1,0,1,0,14.0,8.0,0.546
2,3,2,5,1,4,0,6,0,2,8,0,3,1,0,4,0,1,1,1,2,1,1,0,1,0,2,5,0,1,1,0,1,0,20.5,18.5,0.773
0,2,0,1,1,0,0,3,0,1,2,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,2,0,1,1,0,0,0,12.0,8.0,0.612
3,1,0,0,0,1,0,5,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,13.0,14.0,0.588
4,7,4,2,1,3,0,6,0,2,8,0,5,1,0,8,0,1,1,1,2,1,1,0,1,0,1,4,0,1,1,0,3,0,12.75,16.25,0.693
10,14,11,16,4,11,2,19,0,8,19,4,11,2,0,18,2,1,1,1,5,1,1,1,1,0,2,7,1,1,1,0,2,1,18.875,17.571,0.691
2,2,3,4,1,2,0,5,2,0,5,1,5,2,0,5,1,1,1,1,2,1,1,0,1,1,0,3,1,1,1,0,2,1,20.0,21.5,0.671
2,3,1,3,0,1,0,4,0,0,4,2,3,1,0,2,0,1,1,1,2,0,1,0,1,0,0,4,1,1,1,0,1,0,13.0,11.0,0.832
5,3,1,4,2,5,0,7,2,1,7,0,5,2,0,5,0,1,1,1,2,1,1,0,1,1,1,3,0,1,1,0,1,0,16.333,6.667,0.505
0,4,0,1,1,3,0,4,2,0,2,1,2,0,0,3,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,12.0,3.0,0.433
13,28,11,8,5,10,0,34,1,5,18,22,31,4,1,12,5,1,1,1,4,1,1,0,1,1,2,6,1,1,1,1,1,1,18.909,7.795,0.49
10,14,14,10,11,7,0,24,0,4,22,2,13,4,0,20,3,1,1,1,3,1,1,0,1,0,2,6,1,1,1,0,3,1,31.6,17.4,0.506
1,7,4,4,4,4,0,5,0,1,12,4,6,2,0,4,0,1,1,1,1,1,1,0,1,0,1,5,1,1,1,0,1,0,11.6,8.6,0.65
13,13,10,14,9,15,0,26,2,6,14,4,12,3,0,20,4,1,1,1,2,1,1,0,1,1,2,5,1,1,1,0,1,1,23.571,10.714,0.385
8,10,8,12,5,9,0,11,13,3,12,8,18,5,5,17,1,1,1,1,3,1,1,0,1,1,2,5,1,1,1,1,2,1,69.5,35.0,0.48
4,5,7,5,2,4,0,14,1,1,11,27,28,1,6,4,6,1,1,1,3,1,1,0,1,1,1,4,1,1,1,1,1,1,17.429,4.714,0.384
8,6,4,11,2,9,0,16,0,0,12,2,41,4,2,8,7,1,1,1,3,1,1,0,1,0,0,4,1,1,1,1,1,1,13.0,7.4,0.372
1,2,0,0,1,1,0,6,0,0,2,2,2,1,0,3,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,11.0,0.0,0.151
2,7,2,3,4,4,0,8,1,1,6,1,4,0,0,3,1,1,1,1,2,1,1,0,1,1,1,4,1,1,0,0,1,1,23.5,16.5,0.619
4,1,5,2,1,2,0,4,0,2,7,3,4,4,0,5,0,1,1,1,2,1,1,0,1,0,2,4,1,1,1,0,1,0,22.0,13.0,0.746
4,5,6,5,0,3,0,2,1,1,11,3,6,0,0,7,3,1,1,1,2,0,1,0,1,1,1,2,1,1,0,0,2,1,11.4,7.2,0.375
1,3,1,2,2,0,0,1,0,0,3,6,1,1,0,3,0,1,1,1,2,1,0,0,1,0,0,2,1,1,1,0,1,0,25.0,8.0,0.566
1,3,2,2,0,3,0,5,2,0,4,1,4,0,0,4,0,1,1,1,2,0,1,0,1,1,0,1,1,1,0,0,2,0,10.333,8.0,0.508
0,2,1,6,0,3,0,6,0,1,6,0,6,3,0,5,0,0,1,1,1,0,1,0,1,0,1,3,0,1,1,0,2,0,7.8,2.4,0.453
3,2,4,5,2,1,0,5,0,1,5,0,2,1,0,4,0,1,1,1,2,1,1,0,1,0,1,3,0,1,1,0,1,0,35.0,29.0,0.717
5,13,7,8,5,10,0,18,1,4,8,7,18,2,0,11,7,1,1,1,3,1,1,0,1,1,2,5,1,1,1,0,2,1,31.0,15.5,0.572
5,9,9,7,1,4,1,7,0,0,13,3,8,3,0,9,0,1,1,1,2,1,1,1,1,0,0,7,1,1,1,0,2,0,19.75,9.75,0.636
2,5,2,4,2,4,0,7,3,0,11,0,5,2,0,8,0,1,1,1,2,1,1,0,1,1,0,4,0,1,1,0,1,0,27.5,13.5,0.572
1,1,0,2,0,1,0,3,0,0,3,3,2,1,0,1,0,1,1,0,2,0,1,0,1,0,0,2,1,1,1,0,1,0,18.0,8.0,0.5
2,3,4,7,1,5,1,8,3,2,7,2,6,3,0,6,0,1,1,1,3,1,1,1,1,1,2,5,1,1,1,0,1,0,20.0,10.667,0.73
1,5,1,6,0,5,0,6,0,0,6,3,3,4,0,3,0,1,1,1,2,0,1,0,1,0,0,2,1,1,1,0,1,0,21.5,13.0,0.431
0,0,0,0,1,1,0,4,5,2,0,35,7,0,2,0,11,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,64.0,0.0,0.088
3,3,3,6,2,2,0,9,0,4,11,0,4,1,0,7,0,1,1,1,2,1,1,0,1,0,2,5,0,1,1,0,1,0,13.75,12.0,0.667
17,25,8,26,14,28,0,42,13,13,24,34,48,8,7,22,10,1,1,1,3,1,1,0,1,1,2,8,1,1,1,1,2,1,27.667,9.75,0.466
2,2,2,3,2,2,0,5,2,0,6,0,6,1,0,7,0,1,1,1,2,1,1,0,1,1,0,3,0,1,1,0,1,0,20.0,9.0,0.559
4,3,5,4,3,3,0,7,4,1,6,0,6,0,1,7,1,1,1,1,2,1,1,0,1,1,1,5,0,1,0,1,1,1,27.0,13.5,0.577
11,10,7,7,5,8,0,21,3,0,19,0,10,4,0,13,0,1,1,1,4,1,1,0,1,1,0,9,0,1,1,0,1,0,16.857,11.931,0.781
2,5,3,1,0,2,0,7,0,1,4,1,5,0,0,6,1,1,1,1,1,0,1,0,1,0,1,2,1,1,0,0,1,1,38.0,4.0,0.344
1,4,1,4,2,3,0,6,3,3,7,1,7,0,0,11,1,1,1,1,2,1,1,0,1,1,2,4,1,1,0,0,2,1,13.5,10.5,0.674
5,13,4,10,2,17,1,24,5,1,18,5,19,6,2,18,1,1,1,1,2,1,1,1,1,1,1,9,1,1,1,1,3,1,16.667,8.583,0.751
8,12,19,9,4,7,1,16,9,1,15,0,10,3,1,15,0,1,1,1,2,1,1,1,1,1,1,6,0,1,1,1,2,0,25.8,11.0,0.498
7,9,8,11,10,10,0,24,1,4,15,1,10,4,0,18,0,1,1,1,3,1,1,0,1,1,2,4,1,1,1,0,1,0,14.667,7.222,0.431
1,4,1,1,3,3,0,6,4,1,2,6,13,0,0,6,3,1,1,1,1,1,1,0,1,1,1,2,1,1,0,0,2,1,13.5,2.643,0.385
1,4,3,3,1,1,0,8,0,0,4,0,3,2,0,4,0,1,1,1,1,1,1,0,1,0,0,3,0,1,1,0,1,0,34.0,16.0,0.606
10,5,14,6,5,5,0,12,2,3,12,0,9,4,1,10,0,1,1,1,3,1,1,0,1,1,2,2,0,1,1,1,3,0,24.25,15.5,0.574
0,0,1,1,1,1,0,0,1,0,0,9,3,0,0,2,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,9.5,0.0,0.162
3,5,2,10,3,3,0,9,0,1,7,4,4,2,0,8,0,1,1,1,2,1,1,0,1,0,1,4,1,1,1,0,1,0,62.0,30.75,0.539
1,5,8,4,3,5,0,8,2,1,7,1,8,1,0,9,3,1,1,1,2,1,1,0,1,1,1,6,1,1,1,0,1,1,22.0,6.0,0.609
12,20,12,7,6,15,0,31,6,4,16,5,20,0,2,18,3,1,1,1,2,1,1,0,1,1,2,8,1,1,0,1,2,1,22.0,8.375,0.586
0,2,1,1,1,1,0,5,0,0,3,1,2,2,0,5,0,0,1,1,1,1,1,0,1,0,0,2,1,1,1,0,1,0,24.0,14.0,0.433
18,17,13,8,6,14,0,30,0,4,20,3,11,3,0,21,0,1,1,1,2,1,1,0,1,0,2,7,1,1,1,0,1,0,42.0,18.5,0.491
1,3,4,2,3,3,0,2,1,2,4,0,7,1,0,3,2,1,1,1,2,1,1,0,1,1,1,2,0,1,1,0,1,1,12.333,10.583,0.697
9,11,7,9,2,9,0,19,1,6,14,4,10,5,1,17,0,1,1,1,2,1,1,0,1,1,2,6,1,1,1,1,2,0,24.6,12.8,0.574
2,12,7,4,2,12,0,15,0,0,7,28,5,0,0,9,9,1,1,1,3,1,1,0,1,0,0,3,1,1,0,0,2,1,28.0,12.375,0.468
9,6,7,15,5,9,0,20,0,5,16,1,17,4,0,22,2,1,1,1,2,1,1,0,1,0,2,4,1,1,1,0,1,1,17.25,10.25,0.361
7,7,9,8,4,7,0,17,0,4,19,1,10,5,0,21,1,1,1,1,3,1,1,0,1,0,2,7,1,1,1,0,2,1,20.0,13.625,0.71
2,6,3,3,5,4,1,8,1,0,5,4,14,0,1,5,3,1,1,1,2,1,1,1,1,1,0,5,1,1,0,1,1,1,12.8,3.8,0.619
5,4,2,4,1,5,0,7,0,2,2,0,2,1,0,3,0,1,1,1,3,1,1,0,1,0,2,1,0,1,1,0,1,0,38.0,23.571,0.574
0,2,3,2,1,3,0,7,0,1,6,0,1,1,0,6,0,0,1,1,1,1,1,0,1,0,1,5,0,1,1,0,1,0,33.0,19.0,0.739
3,16,10,5,2,9,0,11,5,0,15,2,14,3,1,11,2,1,1,1,3,1,1,0,1,1,0,3,1,1,1,1,2,1,15.429,5.286,0.34
5,9,2,11,6,9,1,17,0,1,12,12,15,2,1,15,0,1,1,1,3,1,1,1,1,0,1,6,1,1,1,1,1,0,23.0,8.8,0.528
4,0,0,0,0,2,0,2,2,0,0,7,5,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,10.5,0.0,0.154
1,2,0,2,0,3,0,4,0,0,3,6,2,1,0,4,0,1,1,0,2,0,1,0,1,0,0,3,1,1,1,0,1,0,29.0,15.0,0.657
1,1,1,0,1,0,0,3,0,1,6,0,2,0,0,5,0,1,1,1,0,1,0,0,1,0,1,6,0,1,0,0,1,0,21.0,17.0,0.926
0,1,2,2,0,2,0,2,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,14.0,7.0,0.567
17,23,15,27,11,26,1,33,11,3,20,38,61,10,3,30,4,1,1,1,3,1,1,1,1,1,1,5,1,1,1,1,2,1,41.125,12.875,0.273
0,1,1,0,1,2,0,3,0,0,3,0,1,0,0,2,0,0,1,1,0,1,1,0,1,0,0,2,0,1,0,0,2,0,14.0,4.0,0.567
4,0,1,1,0,1,0,1,0,0,1,0,2,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,6.0,2.5,0.408
1,3,4,1,1,2,0,2,0,2,5,3,3,0,0,4,0,1,1,1,1,1,1,0,1,0,2,4,1,1,0,0,1,0,10.333,7.0,0.762
6,5,0,4,3,5,0,14,1,3,5,3,7,2,0,12,1,1,1,0,2,1,1,0,1,1,1,4,1,1,1,0,1,1,14.2,3.6,0.42
2,2,2,2,1,0,0,5,0,0,11,1,6,1,0,7,1,1,1,1,1,1,0,0,1,0,0,5,1,1,1,0,2,1,20.5,11.5,0.663
4,6,1,8,1,6,0,12,1,2,6,1,4,2,0,7,1,1,1,1,3,1,1,0,1,1,1,4,1,1,1,0,1,1,15.5,8.75,0.629
2,7,11,5,4,1,1,15,0,4,12,1,5,0,2,12,5,1,1,1,1,1,1,1,1,0,2,5,1,1,0,1,2,1,14.167,8.167,0.614
2,3,1,5,0,0,0,8,0,0,2,0,3,0,0,3,1,1,1,1,1,0,0,0,1,0,0,2,0,1,0,0,1,1,7.0,1.0,0.401
4,2,4,4,0,1,0,6,0,0,4,0,6,0,0,1,0,1,1,1,1,0,1,0,1,0,0,4,0,1,0,0,1,0,8.0,4.25,0.625
2,4,1,2,1,3,0,5,0,0,1,0,2,0,0,2,0,1,1,1,2,1,1,0,1,0,0,1,0,1,0,0,1,0,11.5,4.0,0.442
1,2,0,1,0,2,0,5,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,15.0,5.0,0.548
2,2,1,3,2,2,0,5,0,0,5,0,2,1,0,4,1,1,1,1,2,1,1,0,1,0,0,4,0,1,1,0,1,1,15.0,10.0,0.645
10,11,14,11,5,12,1,22,1,9,14,0,16,4,0,16,6,1,1,1,4,1,1,1,1,1,2,4,0,1,1,0,2,1,19.0,11.312,0.459
0,8,6,4,2,3,0,12,3,0,5,1,5,3,0,8,0,0,1,1,2,1,1,0,1,1,0,4,1,1,1,0,1,0,20.0,7.667,0.456
16,16,4,9,6,12,0,24,8,3,15,29,27,4,2,10,0,1,1,1,2,1,1,0,1,1,2,6,1,1,1,1,2,0,26.143,11.429,0.523
6,4,1,2,2,1,1,5,0,0,4,0,5,0,0,1,2,1,1,1,1,1,1,1,1,0,0,3,0,1,0,0,1,1,10.667,4.667,0.5
0,0,1,0,1,1,0,4,1,0,1,1,3,0,0,2,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,8.0,0.0,0.177
1,2,0,1,2,0,0,2,2,2,1,1,0,0,0,3,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,17.0,2.0,0.343
1,2,1,5,0,0,1,6,1,1,9,1,5,3,0,5,0,1,1,1,2,0,0,1,1,1,1,6,1,1,1,0,1,0,41.0,31.0,0.773
6,3,2,5,2,0,0,11,0,0,3,0,3,3,0,3,1,1,1,1,2,1,0,0,1,0,0,3,0,1,1,0,2,1,14.0,7.667,0.546
3,3,0,2,1,1,0,5,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,8.5,0.0,0.171
2,1,1,2,2,1,0,2,0,1,2,0,2,0,0,1,1,1,1,1,1,1,1,0,1,0,1,2,0,1,0,0,1,1,18.0,10.0,0.5
6,15,17,11,4,9,1,14,6,2,22,2,13,5,0,17,1,1,1,1,3,1,1,1,1,1,2,8,1,1,1,0,2,1,16.0,9.444,0.648
5,8,5,9,2,8,1,10,4,4,12,5,11,2,0,13,2,1,1,1,3,1,1,1,1,1,2,5,1,1,1,0,1,1,12.625,8.094,0.633
0,0,1,1,0,1,0,2,1,1,1,0,3,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,12.0,9.0,0.612
8,9,0,9,0,8,0,16,1,2,15,0,9,2,1,14,0,1,1,0,1,0,1,0,1,1,1,4,0,1,1,1,1,0,11.625,7.625,0.367
1,1,1,3,0,2,0,4,1,1,5,0,3,1,0,4,1,1,1,1,1,0,1,0,1,1,1,3,0,1,1,0,2,1,13.0,10.0,0.555
0,3,4,1,1,2,0,7,2,1,6,0,4,0,1,5,0,0,1,1,1,1,1,0,1,1,1,3,0,1,0,1,2,0,18.0,6.0,0.471
5,2,0,6,2,0,0,6,0,0,6,0,4,1,0,5,1,1,1,0,2,1,0,0,1,0,0,4,0,1,1,0,1,1,9.5,7.5,0.574
21,20,12,19,7,16,0,46,2,6,33,8,30,7,1,34,8,1,1,1,4,1,1,0,1,1,2,11,1,1,1,1,2,1,20.692,14.596,0.647
1,1,0,0,0,2,0,1,0,0,2,1,1,0,0,2,0,1,1,0,0,0,1,0,1,0,0,2,1,1,0,0,1,0,11.0,4.0,0.64
23,27,15,14,18,17,0,57,6,6,24,21,27,7,4,34,15,1,1,1,3,1,1,0,1,1,1,5,1,1,1,1,1,1,62.2,24.5,0.321
23,31,21,28,8,25,2,51,0,15,47,9,25,10,0,42,5,1,1,1,6,1,1,1,1,0,2,8,1,1,1,0,3,1,22.867,13.917,0.535
4,6,2,5,4,3,0,13,2,1,7,0,4,1,0,2,0,1,1,1,3,1,1,0,1,1,1,5,0,1,1,0,1,0,54.0,32.75,0.77
2,0,0,2,1,1,0,3,0,1,5,2,2,0,0,4,0,1,0,0,2,1,1,0,1,0,1,3,1,1,0,0,2,0,23.0,20.5,0.737
1,2,1,3,0,1,0,3,1,0,4,2,1,1,0,1,0,1,1,1,2,0,1,0,1,1,0,3,1,1,1,0,1,0,21.0,12.0,0.772
1,2,1,3,0,1,0,3,1,0,4,2,1,1,0,1,0,1,1,1,2,0,1,0,1,1,0,3,1,1,1,0,1,0,21.0,12.0,0.772
6,4,3,6,1,3,0,6,0,3,12,0,6,3,0,10,0,1,1,1,2,1,1,0,1,0,2,4,0,1,1,0,2,0,20.667,10.0,0.539
6,5,6,4,1,2,0,8,0,1,10,1,4,2,0,8,0,1,1,1,2,1,1,0,1,0,1,5,1,1,1,0,2,0,19.0,10.0,0.656
1,2,3,1,1,3,0,7,0,2,7,1,3,1,0,6,0,1,1,1,1,1,1,0,1,0,1,4,1,1,1,0,3,0,9.5,7.25,0.688
18,23,24,22,11,10,0,33,19,11,29,15,27,3,2,26,6,1,1,1,4,1,1,0,1,1,2,6,1,1,1,1,3,1,27.5,14.05,0.426
2,5,7,6,3,3,0,6,0,1,11,14,15,3,4,9,1,1,1,1,3,1,1,0,1,0,1,6,1,1,1,1,2,1,28.667,20.5,0.762
21,30,13,15,7,17,0,40,2,7,21,14,24,4,1,27,0,1,1,1,3,1,1,0,1,1,2,8,1,1,1,1,2,0,22.0,11.364,0.5
13,21,18,20,9,19,0,45,31,3,22,18,44,5,6,34,4,1,1,1,3,1,1,0,1,1,2,5,1,1,1,1,3,1,16.889,6.341,0.365
16,19,11,15,12,10,0,35,2,6,23,6,32,2,0,19,11,1,1,1,2,1,1,0,1,1,2,8,1,1,1,0,2,1,12.882,6.176,0.526
8,14,5,8,7,15,1,27,0,7,28,1,13,3,0,24,3,1,1,1,3,1,1,1,1,0,2,8,1,1,1,0,2,1,20.5,10.969,0.663
10,25,16,22,11,18,0,38,3,9,37,13,33,9,6,42,4,1,1,1,6,1,1,0,1,1,2,10,1,1,1,1,2,1,21.0,15.898,0.66
1,0,0,1,0,1,0,1,2,0,4,2,3,2,0,4,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,10.5,12.0,0.309
3,2,0,3,0,1,0,1,0,0,5,0,3,0,0,1,0,1,1,0,2,0,1,0,1,0,0,4,0,1,0,0,1,0,6.333,5.333,0.811
10,11,7,9,4,8,1,18,0,8,21,3,15,2,1,21,1,1,1,1,2,1,1,1,1,0,2,7,1,1,1,1,1,1,23.167,15.0,0.54
4,8,3,6,2,5,0,24,2,3,6,6,11,2,1,5,1,1,1,1,3,1,1,0,1,1,2,5,1,1,1,1,1,1,29.333,14.667,0.603
0,0,1,1,1,1,0,1,0,0,4,7,9,0,0,2,0,0,0,1,1,1,1,0,1,0,0,3,1,1,0,0,1,0,27.0,4.0,0.408
6,6,1,11,2,3,0,19,12,1,5,11,38,2,6,9,5,1,1,1,3,1,1,0,1,1,1,4,1,1,1,1,2,1,31.25,7.375,0.379
7,0,2,3,3,2,0,7,0,0,3,1,4,0,0,5,0,1,0,1,1,1,1,0,1,0,0,3,1,1,0,0,1,0,18.0,6.0,0.471
14,21,7,9,8,9,0,27,1,4,13,9,18,1,0,14,3,1,1,1,2,1,1,0,1,1,2,4,1,1,1,0,2,1,19.75,9.375,0.394
0,2,3,5,1,2,0,3,0,0,6,0,4,0,0,4,0,0,1,1,2,1,1,0,1,0,0,3,0,1,0,0,1,0,7.5,5.0,0.516
0,5,1,0,1,1,0,8,0,0,3,0,5,0,0,4,0,0,1,1,0,1,1,0,1,0,0,2,0,1,0,0,1,0,14.0,2.0,0.267
5,7,2,6,0,5,0,12,1,3,10,1,7,3,0,12,0,1,1,1,2,0,1,0,1,1,1,7,1,1,1,0,1,0,18.25,8.5,0.662
1,0,1,3,1,0,0,2,0,0,3,0,1,1,0,1,0,1,0,1,2,1,0,0,1,0,0,2,0,1,1,0,1,0,14.0,16.571,0.945
20,12,8,14,7,6,1,24,1,8,16,2,5,5,0,21,2,1,1,1,3,1,1,1,1,1,2,6,1,1,1,0,1,1,30.4,16.4,0.516
7,0,0,1,1,2,0,5,0,0,6,0,6,2,0,4,0,1,0,0,1,1,1,0,1,0,0,4,0,1,1,0,2,0,11.0,8.667,0.739
5,3,3,1,3,0,0,10,0,0,4,0,3,0,0,4,1,1,1,1,1,1,0,0,1,0,0,3,0,1,0,0,1,1,12.333,2.667,0.465
28,23,20,18,4,19,2,40,0,17,30,2,36,9,0,49,1,1,1,1,3,1,1,1,1,0,2,9,1,1,1,0,2,1,17.529,10.0,0.492
3,7,3,7,6,8,0,19,1,5,14,3,15,4,0,14,2,1,1,1,3,1,1,0,1,1,2,5,1,1,1,0,2,1,27.75,14.75,0.537
7,7,4,3,1,2,1,9,0,2,5,1,6,0,0,9,1,1,1,1,2,1,1,1,1,0,1,4,1,1,0,0,2,1,19.333,8.0,0.557
8,5,5,5,5,3,0,6,2,1,6,0,8,1,1,5,0,1,1,1,2,1,1,0,1,1,1,5,0,1,1,1,1,0,30.0,8.0,0.548
2,2,4,3,2,2,0,4,0,1,4,3,3,1,0,7,1,1,1,1,2,1,1,0,1,0,1,2,1,1,1,0,2,1,19.0,14.0,0.688
2,4,1,3,3,1,0,7,0,2,6,2,3,4,0,8,0,1,1,1,3,1,1,0,1,0,1,5,1,1,1,0,1,0,23.0,12.0,0.73
1,5,1,3,2,1,0,5,1,0,4,1,1,2,0,3,0,1,1,1,1,1,1,0,1,1,0,2,1,0,1,0,2,0,29.0,26.0,0.657
0,0,1,2,1,1,0,1,1,0,2,0,1,0,0,1,0,0,0,1,2,1,1,0,1,1,0,1,0,1,0,0,1,0,5.5,6.5,0.853
1,2,2,4,1,3,0,5,1,0,6,1,4,0,0,3,0,1,1,1,2,1,1,0,1,1,0,2,1,1,0,0,1,0,6.6,3.6,0.492
1,1,1,1,0,1,0,0,1,0,2,1,0,1,0,2,0,1,1,1,1,0,1,0,0,1,0,2,1,0,1,0,1,0,12.0,7.0,0.816
3,13,6,9,6,6,0,12,8,0,19,6,21,5,2,18,4,1,1,1,4,1,1,0,1,1,0,8,1,1,1,1,2,1,22.5,13.167,0.669
1,1,1,2,0,0,0,2,0,1,4,4,3,1,0,3,1,1,1,1,1,0,0,0,1,0,1,3,1,1,1,0,1,1,12.0,6.5,0.577
4,4,1,4,4,5,0,9,0,4,14,5,11,1,0,13,2,1,1,1,2,1,1,0,1,0,2,7,1,1,1,0,2,1,16.2,11.6,0.786
4,10,6,12,1,7,0,19,2,7,18,37,40,0,10,10,11,1,1,1,3,1,1,0,1,1,2,7,1,1,0,1,2,1,15.833,5.964,0.564
1,0,0,1,0,0,0,3,0,0,0,1,3,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,11.0,2.0,0.426
3,2,2,3,1,0,0,2,9,0,4,3,3,1,1,2,4,1,1,1,2,1,0,0,1,1,0,3,1,1,1,1,1,1,41.0,23.0,0.442
3,1,2,1,0,0,0,2,0,1,4,0,1,1,0,4,0,1,1,1,1,0,0,0,1,0,1,3,0,1,1,0,1,0,20.0,14.0,0.791
5,15,3,8,1,9,0,21,2,2,15,3,17,4,2,15,3,1,1,1,2,1,1,0,1,1,1,7,1,1,1,1,3,1,30.5,16.75,0.64
8,2,2,5,3,2,1,20,2,0,7,2,8,1,0,3,1,1,1,1,2,1,1,1,1,1,0,5,1,1,1,0,1,1,22.667,10.667,0.514
17,16,10,8,7,10,0,26,0,2,17,0,50,2,1,24,7,1,1,1,3,1,1,0,1,0,1,6,0,1,1,1,1,1,23.875,7.5,0.409
1,4,2,2,1,2,0,3,0,0,2,6,8,0,0,3,1,1,1,1,1,1,1,0,1,0,0,2,1,1,0,0,1,1,12.0,3.0,0.471
5,2,2,3,2,2,1,13,0,1,5,0,8,0,0,3,1,1,1,1,2,1,1,1,1,0,1,3,0,1,0,0,1,1,16.333,4.0,0.404
0,3,0,2,2,3,0,6,0,0,4,1,3,1,0,3,0,0,1,0,2,1,1,0,1,0,0,3,1,1,1,0,1,0,14.0,8.0,0.535
19,26,9,26,6,18,0,43,2,5,31,31,30,4,3,28,9,1,1,1,5,1,1,0,1,1,2,11,1,1,1,1,1,1,28.8,14.507,0.667
0,1,0,2,1,2,0,3,0,0,5,0,1,0,0,2,0,0,1,0,1,1,1,0,1,0,0,4,0,1,0,0,1,0,17.0,12.0,0.857
