n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_word_ps,a_bry_ps,corr_ttr
2,4,2,4,1,4,0,4,0,1,5,5,9,0,2,3,3,1,1,1,2,1,1,0,1,0,1,4,1,1,0,1,1,1,9.6,2.4,0.51
2,0,0,0,1,0,0,4,0,0,0,1,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,15.0,0.0,0.183
0,5,1,2,2,1,0,3,0,1,6,4,3,0,0,3,1,0,1,1,2,1,1,0,1,0,1,3,1,1,0,0,2,1,10.667,6.667,0.625
3,3,0,5,1,2,0,5,1,0,1,3,3,1,0,3,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,16.0,1.0,0.25
1,2,4,0,0,2,0,3,0,0,0,0,3,0,0,2,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,2,1,9.0,1.5,0.333
1,3,1,0,1,0,1,5,1,1,1,3,4,0,0,3,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,13.0,2.0,0.277
1,0,2,2,0,0,0,0,0,0,2,0,3,0,0,1,0,1,0,1,2,0,0,0,0,0,0,2,0,1,0,0,1,0,5.5,8.5,1.066
2,4,4,5,3,6,0,8,2,1,12,4,8,6,0,15,5,1,1,1,3,1,1,0,1,1,1,3,1,1,1,0,2,1,17.0,9.8,0.537
0,2,0,2,1,4,0,6,1,2,4,1,2,1,0,6,0,0,1,0,1,1,1,0,1,1,1,2,1,1,1,0,2,0,16.0,11.5,0.5
4,4,5,6,2,6,0,17,2,7,14,0,9,2,0,17,6,1,1,1,3,1,1,0,1,1,2,5,0,1,1,0,3,1,16.833,12.083,0.704
1,5,2,1,0,4,0,8,0,0,7,0,5,1,0,6,0,1,1,1,1,0,1,0,1,0,0,5,0,1,1,0,1,0,40.0,14.0,0.671
8,10,1,0,0,2,0,22,0,1,2,5,18,0,0,6,6,1,1,1,0,0,1,0,1,0,1,2,1,1,0,0,2,1,27.333,4.667,0.312
9,8,4,5,1,5,0,15,4,1,6,5,17,1,2,5,0,1,1,1,2,1,1,0,1,1,1,4,1,1,1,1,1,0,42.5,18.0,0.537
14,11,5,14,2,9,0,21,0,4,19,2,18,2,0,18,4,1,1,1,3,1,1,0,1,0,2,6,1,1,1,0,1,1,14.3,7.4,0.532
0,3,0,1,0,1,0,9,0,0,4,0,11,0,0,5,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,34.0,16.5,0.364
1,1,4,2,0,3,0,6,0,0,5,0,5,0,0,3,0,1,1,1,2,0,1,0,1,0,0,3,0,1,0,0,1,0,10.0,4.333,0.645
2,0,1,0,0,0,0,6,0,0,2,2,1,0,0,2,4,1,0,1,0,0,0,0,1,0,0,2,1,1,0,0,1,1,20.0,7.0,0.316
0,2,3,2,0,2,0,2,0,0,3,0,2,0,0,2,0,0,1,1,2,0,1,0,1,0,0,3,0,1,0,0,1,0,9.0,8.5,0.833
0,2,1,0,0,1,0,2,0,0,2,0,2,0,0,2,0,0,1,1,0,0,1,0,1,0,0,2,0,1,0,0,1,0,6.0,1.5,0.408
1,3,2,2,1,3,0,6,0,1,4,1,3,0,0,5,0,1,1,1,2,1,1,0,1,0,1,4,1,1,0,0,1,0,10.667,7.0,0.875
6,11,7,6,2,4,0,15,2,11,17,0,14,1,0,16,1,1,1,1,2,1,1,0,1,1,2,4,0,1,1,0,2,1,22.6,18.2,0.466
0,2,0,1,1,1,0,5,0,0,2,3,4,0,0,2,1,0,1,0,1,1,1,0,1,0,0,2,1,1,0,0,1,1,11.0,3.0,0.302
8,6,3,3,11,6,0,27,0,0,11,0,7,0,0,13,0,1,1,1,2,1,1,0,1,0,0,5,0,1,0,0,2,0,15.833,4.0,0.508
5,9,2,6,2,6,0,10,2,4,10,3,8,2,1,6,4,1,1,1,2,1,1,0,1,1,2,4,1,1,1,1,1,1,16.0,7.2,0.474
1,1,1,1,0,1,0,0,0,0,2,1,3,0,0,0,0,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,5.5,2.5,0.64
0,3,6,0,0,1,1,5,0,3,2,10,8,1,0,1,2,0,1,1,0,0,1,1,1,0,2,2,1,1,1,0,1,1,42.0,14.0,0.436
1,1,1,1,0,1,0,2,2,0,3,2,2,0,0,1,2,1,1,1,1,0,1,0,1,1,0,2,1,1,0,0,1,1,9.5,5.0,0.649
5,10,3,5,3,7,0,11,0,3,10,4,14,3,0,11,1,1,1,1,3,1,1,0,1,0,2,5,1,1,1,0,2,1,22.5,13.5,0.596
0,4,1,2,1,2,0,2,3,0,2,5,4,0,2,2,0,0,1,1,1,1,1,0,1,1,0,2,1,1,0,1,1,0,7.5,2.25,0.516
3,5,3,4,2,4,0,6,3,0,8,3,3,1,0,4,0,1,1,1,1,1,1,0,1,1,0,3,1,1,1,0,2,0,16.333,13.0,0.606
7,9,9,6,5,10,2,11,2,1,12,12,13,4,0,8,0,1,1,1,2,1,1,1,1,1,1,5,1,1,1,0,3,0,18.5,12.0,0.671
1,7,1,1,3,4,0,4,2,0,3,20,6,0,0,1,1,1,1,1,1,1,1,0,1,1,0,3,1,1,0,0,1,1,27.0,3.0,0.385
1,1,0,1,0,1,0,4,0,0,4,2,4,0,0,2,0,1,1,0,1,0,1,0,1,0,0,3,1,1,0,0,1,0,20.0,11.0,0.791
9,18,6,11,7,13,0,19,3,0,18,11,14,1,0,14,1,1,1,1,2,1,1,0,1,1,0,7,1,1,1,0,2,1,13.182,5.727,0.528
1,2,0,2,0,1,0,4,0,1,5,2,5,0,0,2,0,1,1,0,2,0,1,0,1,0,1,4,1,1,0,0,1,0,8.667,6.667,0.971
1,0,2,1,0,0,0,1,0,1,4,5,5,0,0,2,0,1,0,1,1,0,0,0,1,0,1,3,1,1,0,0,1,0,11.0,6.0,0.754
1,2,0,1,0,0,0,0,0,1,4,0,3,1,0,4,0,1,1,0,1,0,0,0,0,0,1,3,0,1,1,0,1,0,5.667,5.667,0.857
7,7,4,6,3,1,0,8,0,1,9,23,17,0,0,7,7,1,1,1,2,1,1,0,1,0,1,6,1,1,0,0,1,1,33.667,12.667,0.563
2,2,3,3,0,1,0,3,0,0,4,0,3,0,0,3,2,1,1,1,3,0,1,0,1,0,0,3,0,1,0,0,2,1,26.0,31.571,0.971
0,4,0,0,2,0,0,5,0,0,0,0,2,1,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,19.0,0.0,0.162
4,11,0,7,0,5,1,13,0,3,14,2,9,3,0,12,1,1,1,0,2,0,1,1,1,0,2,5,1,1,1,0,2,1,14.167,11.333,0.614
2,5,2,2,2,5,0,7,0,0,3,5,6,0,0,3,0,1,1,1,1,1,1,0,1,0,0,3,1,1,0,0,2,0,21.0,6.0,0.546
6,5,3,2,3,4,0,8,2,4,8,2,10,1,3,14,0,1,1,1,2,1,1,0,1,1,2,3,1,1,1,1,2,0,18.5,8.5,0.575
3,5,2,3,3,4,0,9,0,1,6,0,9,3,0,6,1,1,1,1,2,1,1,0,1,0,1,3,0,1,1,0,2,1,13.75,3.75,0.381
1,3,2,3,2,0,0,3,3,1,4,1,5,1,2,2,2,1,1,1,2,1,0,0,1,1,1,3,1,1,1,1,1,1,17.0,4.5,0.485
2,3,7,1,2,0,0,6,0,1,9,5,12,1,0,6,1,1,1,1,1,1,0,0,1,0,1,6,1,1,1,0,1,1,11.2,5.2,0.756
1,2,0,1,0,1,0,2,1,0,2,1,4,1,0,1,1,1,1,0,1,0,1,0,1,1,0,2,1,1,1,0,1,1,6.0,3.333,0.667
1,6,2,1,1,7,0,17,3,0,5,0,7,0,0,7,1,1,1,1,1,1,1,0,1,1,0,5,0,1,0,0,2,1,19.333,9.667,0.65
1,0,0,1,0,1,0,1,0,1,1,6,3,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,15.0,4.0,0.548
11,13,9,11,10,11,0,23,4,3,28,21,20,4,0,16,2,1,1,1,2,1,1,0,1,1,2,7,1,1,1,0,3,1,23.25,14.75,0.57
2,2,1,2,1,3,0,2,0,1,5,3,2,1,0,3,0,1,1,1,2,1,1,0,1,0,1,3,1,1,1,0,1,0,14.0,10.5,0.802
0,2,0,3,1,1,0,1,2,0,3,7,9,0,0,0,1,0,1,0,2,1,1,0,1,1,0,2,1,1,0,0,0,1,10.0,4.0,0.516
2,6,1,1,1,8,0,7,3,0,2,13,10,1,0,3,2,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,19.333,2.0,0.279
0,4,1,1,0,2,0,5,1,0,2,3,4,0,1,1,0,0,1,1,1,0,1,0,1,1,0,2,1,1,0,1,1,0,24.0,4.0,0.433
3,2,1,3,1,1,0,2,0,1,4,6,5,1,0,3,1,1,1,1,1,1,1,0,1,0,1,2,1,1,1,0,1,1,16.5,6.0,0.369
1,1,1,0,0,1,0,2,0,1,2,0,2,1,0,2,1,1,1,1,0,0,1,0,1,0,1,2,0,1,1,0,2,1,7.5,6.0,0.73
13,8,10,10,6,15,0,18,3,5,11,28,37,2,0,9,11,1,1,1,3,1,1,0,1,1,2,3,1,1,1,0,1,1,13.769,3.058,0.317
0,1,2,0,0,0,0,1,2,0,1,21,7,0,0,2,3,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,20.0,1.0,0.224
2,0,1,2,2,2,0,1,0,2,2,7,2,0,0,1,2,1,0,1,2,1,1,0,1,0,1,1,1,1,0,0,1,1,26.0,27.0,0.693
2,1,0,4,1,0,0,5,1,0,5,4,7,0,1,3,3,1,1,0,1,1,0,0,1,1,0,4,1,1,0,1,1,1,9.0,5.25,0.707
1,4,2,3,3,3,0,6,0,0,10,0,5,0,0,9,2,1,1,1,2,1,1,0,1,0,0,5,0,1,0,0,1,1,9.6,7.2,0.612
2,0,0,3,0,0,0,1,0,0,4,0,3,0,0,2,0,1,0,0,3,0,0,0,1,0,0,3,0,1,0,0,1,0,5.0,9.524,1.278
1,3,2,3,0,2,0,4,0,0,7,1,4,0,0,4,0,1,1,1,2,0,1,0,1,0,0,3,1,1,0,0,1,0,10.333,9.333,0.635
2,0,4,2,0,2,0,3,0,1,2,1,3,0,0,3,2,1,0,1,2,0,1,0,1,0,1,2,1,1,0,0,2,1,25.0,18.0,0.566
1,1,0,1,0,0,1,1,0,0,3,0,4,0,0,3,0,1,1,0,1,0,0,1,1,0,0,2,0,1,0,0,1,0,7.5,4.5,0.73
1,2,1,1,0,0,1,1,0,0,6,0,3,0,0,2,0,1,1,1,1,0,0,1,1,0,0,4,0,1,0,0,1,0,6.0,4.667,0.833
10,12,7,12,3,7,1,15,0,6,14,0,11,2,0,14,1,1,1,1,3,1,1,1,1,0,2,5,0,1,1,0,1,1,19.167,14.5,0.528
1,1,0,1,0,1,0,2,0,0,4,0,3,0,0,2,0,1,1,0,1,0,1,0,1,0,0,3,0,1,0,0,1,0,5.0,2.667,0.73
6,3,0,0,1,5,0,5,0,1,3,0,3,0,0,4,0,1,1,0,0,1,1,0,1,0,1,3,0,1,0,0,1,0,31.0,6.0,0.381
9,8,3,3,2,4,0,18,1,4,17,0,14,2,0,13,7,1,1,1,2,1,1,0,1,1,2,6,0,1,1,0,3,1,105.0,81.0,0.621
13,16,10,10,4,10,0,20,1,2,17,9,18,7,0,14,10,1,1,1,5,1,1,0,1,1,1,7,1,1,1,0,2,1,14.636,9.029,0.669
0,2,1,1,1,1,0,2,2,0,5,1,4,1,0,3,1,0,1,1,1,1,1,0,1,1,0,3,1,1,1,0,1,1,12.5,6.5,0.707
0,1,1,1,0,1,0,2,0,1,2,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,2,0,1,0,0,1,0,11.0,15.571,0.853
6,4,4,9,5,4,0,15,0,1,17,0,16,6,0,12,1,1,1,1,4,1,1,0,1,0,1,4,0,1,1,0,1,1,19.6,13.9,0.643
1,0,0,1,0,1,0,1,0,0,1,4,4,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,15.0,2.0,0.365
7,10,8,11,4,8,0,18,0,6,22,0,22,5,0,17,2,1,1,1,2,1,1,0,1,0,2,6,0,1,1,0,2,1,23.167,9.667,0.48
0,0,3,2,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,1,0,11.0,11.0,0.853
2,4,2,1,2,1,0,6,0,2,6,0,2,1,0,4,1,1,1,1,1,1,1,0,1,0,2,2,0,1,1,0,3,1,17.0,19.5,0.728
3,2,0,1,0,1,0,2,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,13.0,9.0,0.588
4,4,1,7,1,3,0,6,1,3,7,5,4,1,0,3,3,1,1,1,2,1,1,0,1,1,2,4,1,1,1,0,1,1,17.333,9.667,0.588
0,2,1,1,0,1,0,1,0,0,2,5,3,0,0,1,0,0,1,1,1,0,1,0,1,0,0,2,1,1,0,0,1,0,9.0,5.5,0.5
11,14,4,12,4,11,0,19,2,4,11,0,16,1,1,14,7,1,1,1,2,1,1,0,1,1,1,4,0,1,1,1,2,1,16.25,4.125,0.372
3,0,3,1,1,0,0,1,0,0,3,0,2,0,0,2,1,1,0,1,1,1,0,0,1,0,0,2,0,1,0,0,2,1,8.5,9.5,0.857
1,1,2,2,1,2,0,2,0,0,1,2,2,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,16.0,6.0,0.53
4,4,5,2,0,2,0,6,0,0,4,0,6,1,0,2,1,1,1,1,1,0,1,0,1,0,0,3,0,1,1,0,1,1,18.5,6.0,0.465
4,1,1,2,1,1,0,2,0,1,1,0,2,0,0,2,0,1,1,1,2,1,1,0,1,0,1,1,0,1,0,0,1,0,18.0,6.0,0.5
6,5,3,6,2,4,1,12,0,1,8,4,11,2,1,10,0,1,1,1,2,1,1,1,1,0,1,4,1,1,1,1,1,0,15.0,7.2,0.408
2,2,1,1,1,4,0,5,0,0,3,1,1,1,0,4,0,1,1,1,1,1,1,0,1,0,0,2,1,1,1,0,1,0,26.0,12.0,0.555
0,0,1,1,0,2,1,3,0,1,3,3,7,0,0,5,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,2,0,14.0,10.75,0.535
0,1,0,2,1,0,0,1,0,1,4,0,2,0,0,1,0,0,1,0,2,1,0,0,1,0,1,3,0,1,0,0,1,0,13.0,28.0,1.373
5,10,4,3,1,9,0,9,1,3,8,10,10,2,0,12,1,1,1,1,1,1,1,0,1,1,1,5,1,1,1,0,1,1,17.6,5.4,0.528
1,4,3,6,1,2,0,6,2,0,7,0,4,0,0,1,1,1,1,1,1,1,1,0,1,1,0,4,0,1,0,0,1,1,12.667,9.667,0.688
0,3,5,4,2,2,0,5,1,2,9,0,3,2,0,6,0,0,1,1,2,1,1,0,1,1,1,3,0,1,1,0,1,0,22.0,7.5,0.426
0,0,1,2,0,2,0,2,0,0,2,0,2,1,0,1,0,0,0,1,2,0,1,0,1,0,0,2,0,1,1,0,1,0,6.5,7.5,0.981
1,0,2,1,0,0,0,2,0,0,4,3,4,1,0,3,0,1,0,1,1,0,0,0,1,0,0,4,1,1,1,0,2,0,10.5,9.0,1.08
3,6,2,4,4,6,0,11,0,1,5,2,5,0,0,7,3,1,1,1,3,1,1,0,1,0,1,3,1,1,0,0,2,1,14.75,8.25,0.644
0,4,0,1,0,0,0,3,0,0,7,4,4,1,0,7,1,0,1,0,1,0,0,0,1,0,0,5,1,1,1,0,2,1,10.667,7.667,0.875
7,15,5,11,4,10,0,20,2,2,9,23,17,1,0,8,4,1,1,1,2,1,1,0,1,1,1,4,1,1,1,0,2,1,12.545,6.909,0.542
5,3,1,3,2,1,0,5,0,3,8,2,10,1,0,9,0,1,1,1,1,1,1,0,1,0,1,6,1,1,1,0,1,0,8.833,3.667,0.583
5,16,5,5,3,9,0,16,0,4,17,0,11,3,0,13,0,1,1,1,3,1,1,0,1,0,2,8,0,1,1,0,2,0,17.833,14.333,0.82
4,6,3,2,0,3,0,4,0,3,9,1,6,2,0,5,3,1,1,1,2,0,1,0,1,0,2,4,1,1,1,0,2,1,12.75,10.188,0.792
9,6,12,8,5,7,0,12,0,8,10,1,10,1,1,10,0,1,1,1,3,1,1,0,1,0,2,4,1,1,1,1,1,0,24.75,12.188,0.497
6,5,3,6,2,7,0,19,0,1,6,1,10,1,0,7,1,1,1,1,3,1,1,0,1,0,1,5,1,1,1,0,2,1,10.714,4.714,0.572
6,5,0,1,2,6,0,8,0,1,7,5,3,0,0,6,2,1,1,0,1,1,1,0,1,0,1,5,1,1,0,0,1,1,17.333,6.333,0.588
9,6,7,8,3,7,0,9,0,1,10,10,10,2,0,8,2,1,1,1,2,1,1,0,1,0,1,3,1,1,1,0,1,1,13.286,4.857,0.293
0,3,0,1,1,1,0,5,0,0,2,0,2,0,0,2,1,0,1,0,1,1,1,0,1,0,0,2,0,1,0,0,1,1,9.0,2.0,0.5
4,4,3,5,3,4,0,7,3,0,6,0,10,2,0,3,1,1,1,1,2,1,1,0,1,1,0,4,0,1,1,0,1,1,18.333,12.0,0.572
1,3,3,0,1,1,0,0,0,0,1,5,2,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,9.0,0.0,0.167
8,4,0,1,0,5,0,8,3,6,1,12,9,1,0,4,1,1,1,0,1,0,1,0,1,1,2,1,1,1,1,0,3,1,15.75,4.5,0.356
10,12,8,6,9,7,0,14,0,6,24,4,17,2,0,17,6,1,1,1,3,1,1,0,1,0,2,4,1,1,1,0,2,1,20.286,10.679,0.415
2,1,3,1,0,1,0,1,0,0,1,7,6,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,12.0,2.5,0.433
11,12,7,7,7,13,0,16,1,4,9,9,17,4,0,13,6,1,1,1,2,1,1,0,1,1,2,5,1,1,1,0,2,1,19.429,6.571,0.424
20,29,24,21,15,24,1,56,6,8,31,12,30,10,1,32,14,1,1,1,5,1,1,1,1,1,2,6,1,1,1,1,4,1,19.529,11.078,0.466
11,12,8,5,2,2,0,15,0,6,16,2,20,4,0,18,6,1,1,1,4,1,1,0,1,0,1,4,1,1,1,0,2,1,18.143,8.857,0.439
7,4,2,5,3,9,1,16,1,1,14,5,16,2,0,13,1,1,1,1,2,1,1,1,1,1,1,7,1,1,1,0,1,1,19.8,14.2,0.711
3,4,3,3,0,2,0,4,1,0,3,3,4,1,0,2,0,1,1,1,1,0,1,0,1,1,0,2,1,1,1,0,1,0,16.5,6.5,0.492
15,28,18,14,5,21,1,41,2,11,26,25,59,6,2,28,5,1,1,1,5,1,1,1,1,1,2,5,1,1,1,1,3,1,25.417,11.339,0.405
12,4,7,3,2,3,0,11,1,1,9,0,15,1,0,7,1,1,1,1,2,1,1,0,1,1,1,5,0,1,1,0,1,1,24.667,12.583,0.658
3,2,5,4,1,1,0,3,0,0,4,1,7,2,0,2,2,1,1,1,2,1,1,0,1,0,0,2,1,1,1,0,1,1,12.0,8.0,0.471
3,7,2,8,3,6,0,6,1,1,5,5,9,1,1,1,0,1,1,1,2,1,1,0,1,1,1,2,1,1,1,1,1,0,19.333,14.0,0.464
1,1,1,2,1,1,0,2,1,0,7,1,1,2,0,5,1,1,1,1,2,1,1,0,1,1,0,3,1,1,1,0,1,1,13.5,7.5,0.544
0,1,1,2,3,0,0,2,0,1,2,12,11,0,0,3,0,0,1,1,2,1,0,0,1,0,1,2,1,1,0,0,2,0,12.333,5.333,0.581
19,25,18,16,3,16,0,40,0,10,34,8,34,5,0,34,14,1,1,1,4,1,1,0,1,0,2,7,1,1,1,0,4,1,19.714,9.214,0.511
4,5,6,4,0,3,1,4,0,1,8,0,4,2,0,8,3,1,1,1,2,0,1,1,1,0,1,4,0,1,1,0,2,1,17.667,11.667,0.583
1,11,4,7,1,5,0,6,1,1,3,13,6,2,0,4,0,1,1,1,3,1,1,0,1,1,1,3,1,1,1,0,1,0,16.25,4.75,0.439
0,2,2,3,0,0,0,3,1,0,2,1,3,0,0,3,0,0,1,1,2,0,0,0,1,1,0,2,1,1,0,0,1,0,6.667,1.333,0.474
4,6,3,3,0,4,1,10,0,2,2,0,7,0,0,2,1,1,1,1,1,0,1,1,1,0,2,2,0,1,0,0,1,1,22.5,8.0,0.422
2,0,2,1,2,0,0,2,0,2,3,0,5,0,0,3,1,1,0,1,1,1,0,0,1,0,1,3,0,1,0,0,1,1,11.5,9.0,0.59
6,3,7,3,1,5,0,9,1,1,5,0,11,2,0,4,6,1,1,1,2,1,1,0,1,1,1,3,0,1,1,0,1,1,12.4,4.2,0.449
4,2,8,5,2,1,0,2,0,5,17,0,8,1,0,14,1,1,1,1,4,1,1,0,1,0,2,3,0,1,1,0,2,1,13.8,15.35,0.681
8,2,2,8,3,4,1,7,1,3,11,0,7,0,0,8,1,1,1,1,2,1,1,1,1,1,1,5,0,1,0,0,1,1,9.429,8.571,0.609
1,1,1,0,0,5,1,3,0,0,5,2,12,0,0,2,3,1,1,1,0,0,1,1,1,0,0,3,1,1,0,0,1,1,12.0,2.667,0.354
1,1,2,1,1,1,0,3,1,0,2,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,2,0,1,0,0,0,0,14.0,8.0,0.756
6,8,7,15,3,6,0,12,0,6,27,2,17,2,0,24,2,1,1,1,4,1,1,0,1,0,2,6,1,1,1,0,3,1,17.125,15.125,0.665
1,5,6,3,0,4,0,11,1,1,6,2,9,1,0,4,1,1,1,1,2,0,1,0,1,1,1,5,1,1,1,0,1,1,13.75,5.75,0.667
0,0,0,2,0,2,1,2,0,0,3,0,4,0,0,3,1,0,0,0,1,0,1,1,1,0,0,2,0,1,0,0,1,1,16.0,12.0,0.354
0,0,1,0,0,0,0,6,0,0,2,1,5,0,0,2,2,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,1,1,6.333,1.333,0.487
2,3,2,3,0,3,0,4,1,0,8,3,6,1,1,3,1,1,1,1,1,0,1,0,1,1,0,4,1,1,1,1,2,1,6.833,4.967,0.663
5,2,2,4,1,3,0,3,0,1,8,0,4,0,0,5,0,1,1,1,3,1,1,0,1,0,1,4,0,1,0,0,1,0,12.667,7.333,0.688
6,9,9,6,3,7,0,16,1,5,25,1,18,2,4,19,8,1,1,1,3,1,1,0,1,1,2,7,1,1,1,1,3,1,16.875,14.344,0.73
9,7,8,9,4,2,0,9,0,5,17,1,14,1,0,11,5,1,1,1,2,1,1,0,1,0,2,7,1,1,1,0,2,1,17.0,13.333,0.63
2,0,1,2,0,0,0,0,0,0,5,2,2,1,0,3,0,1,0,1,1,0,0,0,0,0,0,2,1,1,1,0,2,0,18.0,22.0,0.833
7,13,8,12,4,14,0,23,1,4,28,2,20,8,1,19,6,1,1,1,2,1,1,0,1,1,2,6,1,1,1,1,3,1,24.143,14.536,0.544
4,5,5,3,4,7,0,9,0,2,10,2,9,2,0,13,0,1,1,1,2,1,1,0,1,0,2,5,1,1,1,0,2,0,10.857,6.429,0.649
4,11,10,9,4,9,0,14,4,2,18,1,12,2,0,16,1,1,1,1,3,1,1,0,1,1,2,5,1,1,1,0,2,1,23.4,14.4,0.588
8,8,1,6,2,5,0,10,3,1,10,6,11,2,0,6,2,1,1,1,1,1,1,0,1,1,1,5,1,1,1,0,2,1,26.333,18.333,0.636
7,4,0,5,2,3,0,7,1,1,8,6,11,3,2,9,3,1,1,0,3,1,1,0,1,1,1,5,1,1,1,1,1,1,17.5,8.5,0.676
2,1,1,1,1,1,0,2,0,2,3,0,4,0,0,2,0,1,1,1,1,1,1,0,1,0,2,2,0,1,0,0,1,0,10.5,9.5,0.772
5,9,2,4,1,9,0,13,1,1,8,2,8,0,0,5,12,1,1,1,2,1,1,0,1,1,1,6,1,1,0,0,1,1,11.429,5.143,0.632
0,4,0,0,0,2,0,2,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,13.0,2.0,0.392
1,0,2,1,0,3,0,3,0,0,4,0,4,0,0,3,1,1,0,1,1,0,1,0,1,0,0,3,0,1,0,0,1,1,11.0,5.0,0.754
3,4,4,4,0,3,0,9,0,0,13,0,9,1,0,5,0,1,1,1,1,0,1,0,1,0,0,5,0,1,1,0,2,0,9.167,6.0,0.667
2,2,1,1,1,0,0,3,0,1,3,0,2,0,0,1,0,1,1,1,1,1,0,0,1,0,1,2,0,1,0,0,1,0,17.0,8.0,0.686
4,4,3,1,0,1,0,2,0,3,1,1,2,0,0,1,0,1,1,1,1,0,1,0,1,0,2,1,1,1,0,0,1,0,11.5,9.0,0.442
1,3,1,0,0,2,0,4,1,0,0,5,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,19.0,0.0,0.162
3,8,4,2,1,7,1,8,0,0,8,9,15,1,0,8,6,1,1,1,2,1,1,1,1,0,0,3,1,1,1,0,2,1,6.667,3.167,0.474
1,6,2,4,1,7,0,11,0,2,11,5,4,1,0,8,0,1,1,1,3,1,1,0,1,0,2,5,1,1,1,0,2,0,15.75,11.75,0.713
2,2,0,1,0,3,0,2,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,12.0,2.0,0.408
0,1,3,1,1,1,0,5,0,0,1,1,2,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,17.0,4.0,0.514
0,0,0,2,1,0,0,0,1,1,4,0,1,0,0,3,0,0,0,0,1,1,0,0,0,1,1,2,0,1,0,0,1,0,6.5,5.0,0.588
4,6,6,3,3,4,0,11,1,5,8,0,8,3,0,10,0,1,1,1,2,1,1,0,1,1,2,4,0,1,1,0,3,0,18.0,19.125,0.667
4,2,2,8,3,5,1,12,0,4,6,0,8,4,0,8,0,1,1,1,2,1,1,1,1,0,2,4,0,1,1,0,2,0,17.0,10.0,0.514
1,2,0,1,1,2,0,4,0,0,1,4,3,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,19.0,4.0,0.487
0,0,0,0,0,0,0,2,0,0,0,5,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,11.0,0.0,0.213
2,2,4,1,1,1,0,3,1,0,6,0,3,1,0,4,0,1,1,1,1,1,1,0,1,1,0,2,0,1,1,0,1,0,9.667,4.667,0.525
8,6,4,3,2,6,0,20,1,1,4,5,13,4,0,10,0,1,1,1,2,1,1,0,1,1,1,2,1,1,1,0,2,0,43.0,15.0,0.381
7,4,3,1,1,2,0,5,0,2,3,0,5,0,0,4,0,1,1,1,1,1,1,0,1,0,1,3,0,1,0,0,2,0,18.0,5.0,0.471
1,1,3,1,1,0,0,4,0,2,7,3,5,1,0,6,1,1,1,1,1,1,0,0,1,0,2,6,1,1,1,0,1,1,17.0,15.0,0.97
20,20,8,11,13,17,2,43,2,7,26,2,24,2,0,15,10,1,1,1,3,1,1,1,1,1,2,6,1,1,1,0,2,1,17.0,7.538,0.476
1,2,4,4,3,5,0,7,0,1,4,1,6,2,0,5,1,1,1,1,2,1,1,0,1,0,1,3,1,1,1,0,2,1,11.5,5.75,0.73
9,12,5,2,5,13,0,20,4,1,15,4,16,0,0,13,2,1,1,1,1,1,1,0,1,1,1,4,1,1,0,0,3,1,13.444,3.444,0.386
2,6,5,5,2,2,0,5,0,3,10,0,5,1,0,7,0,1,1,1,2,1,1,0,1,0,2,5,0,1,1,0,1,0,26.5,22.0,0.777
